0,1,2,3,4
황창기,HWANG Chang-ki,HWANG Chang-ki,그립,"인질|모가디슈|엑시트|호흡|우상|말모이|성난황소|레슬러|어른도감|신과함께-인과 연|엄마의 공책|신과함께-죄와 벌|기억의 밤|부라더|장산범|하루|살인자의 기억법|불한당: 나쁜 놈들의 세상|싱글라이더|재심|마스터|당신, 거기 있어줄래요|판도라|걷기왕|비밀은 없다|미쓰 와이프|약장수|베테랑|경성학교: 사라진 소녀들|허삼관|국제시장|하이힐|무명인|이쁜 것들이 되어라|롤러코스터|숨바꼭질|자극의 세기|베를린|늑대소년|도둑들|로맨스 조|Mr.아이돌|세상에서 가장 아름다운 이별|수상한 고객들|헬로우 고스트|김종욱 찾기|쩨쩨한 로맨스|베스트셀러|용서는 없다|전우치|키친|박쥐|슈퍼맨이었던 사나이|세븐 데이즈|동갑내기 과외하기 레슨 2|이장과 군수|최강로맨스|조용한 세상|타짜|예의없는 것들|6월의 일기|오로라 공주|간 큰 가족|혈의 누|귀신이 산다|범죄의 재구성|올드보이|은장도|아카시아(Acacia)|화성으로 간 사나이|대한민국 헌법 제1조|광복절 특사|해결사|소문|달이 기울면"
조용규,CHO Yong-kyu,CHO Yong-kyu,촬영,최면|내가 죽던 날|제비|녹턴|생일|얼굴들|우리 손자 베스트|내 심장을 쏴라|국제시장|남쪽으로 튀어|완득이|파괴된 사나이|식객2 : 김치전쟁|결혼식 후에|킬 미|거북이 달린다|고고 70|다찌마와리|뜨거운 것이 좋아|밀양|천하장사 마돈나|가족의 탄생|살결|주먹이 운다(Crying Fist)|효자동 이발사|4인용 식탁|품행제로|피도 눈물도 없이|나도 아내가 있었으면 좋겠다|죽거나 혹은 나쁘거나|플란다스의 개|미술관 옆 동물원|러브 러브|나쁜 영화|남자니까 아시잖아요?|무서운 이야기 3 '여우골'
조성수,CHO Sungsoo,CHO Sungsoo,음악 믹싱/레코딩,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 헬로카봇 : 백악기 시대|퇴마: 무녀굴|국제시장|안녕?! 오케스트라|관상|용의자X|이웃사람|로맨틱 헤븐|마법천자문: 대마왕의 부활을 막아라|하모니|해운대|달려라 자전거|가면|아들|수|1번가의 기적|그놈 목소리
지혜민,,,홍보/마케팅 진행,제인의 썸머|결백|꾼|히말라야|암살|사도|스물|쎄시봉|국제시장|해무(海霧)|하이힐|관능의 법칙|더 테러 라이브|고령화 가족|공범
최철호,,,VFX 매니지먼트,모가디슈|반도|결백|PMC: 더 벙커|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|싱글라이더|목숨 건 연애|판도라|형|밀정|국가대표 2|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계|타워|도둑들|가비|미운오리새끼|범죄와의 전쟁: 나쁜놈들 전성시대
길영민,KIL Young-min,KIL Young-min,프로듀서,담보|영웅|협상|그것만이 내 세상|공조|좋아해줘|히말라야|국제시장|스파이|댄싱퀸|7광구|퀵|내 깡패 같은 애인|하모니|시크릿|해운대|색즉시공 시즌2
이성규,LEE Seong-kyu,LEE Seong-kyu,VFX 슈퍼바이저,"국가부도의 날|협상|안시성|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|하루|싱글라이더|판도라|형|밀정|국가대표 2|부산행|궁합|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계|타워|도둑들|가비|범죄와의 전쟁: 나쁜놈들 전성시대|페이스메이커|마이 웨이|최종병기 활|퀵|고지전|달빛 길어올리기|아이들...|평양성|글러브|쩨쩨한 로맨스|이층의 악당|페스티발|초능력자|무적자|악마를 보았다|아저씨|베스트셀러|구르믈 버서난 달처럼|비밀애|의형제|식객2 : 김치전쟁|홍길동의 후예|불신지옥|국가대표|그림자 살인|나는 행복합니다|미인도|모던보이|영화는 영화다|울학교 이티|님은 먼 곳에|걸스카우트|마이 뉴 파트너|대한이, 민국씨|우리 생애 최고의 순간|식객|마이 파더|천년학|뷰티풀 선데이|천년여우 여우비|소년은 울지 않는다|경의선|가을로|마이 캡틴 김대출|청연|태풍|잠복근무|혈의 누|역전의 명수|망치|하류인생|아라한 장풍대작전|태극기 휘날리며"
장재욱,JANG Jae-wuk,JANG Jae-wuk,액션/스턴트,여고괴담 여섯번째 이야기 : 모교|안시성|신과함께-인과 연|신과함께-죄와 벌|꾼|유공자|리얼|판도라|봉이 김선달|대역전|엽기적인 그녀 2|국제시장|우리는 형제입니다|하이힐|몬스터|용의자|캐치미|더 파이브|관상|스파이|26년|나는 왕이로소이다|바람과 함께 사라지다|연가시|후궁 : 제왕의 첩|최종병기 활|고지전|퀵|풍산개|서유기 리턴즈|평양성|돌이킬 수 없는|물 없는 바다|구르믈 버서난 달처럼|정승필 실종사건|님은 먼 곳에|숙명|생수
손은주,SON Eun-joo,SON Eun-joo,분장,다만 악에서 구하소서|사자|스윙키즈|협상|불한당: 나쁜 놈들의 세상|더 킹|검사외전|히말라야|살인의뢰|국제시장|몽타주|닥터|댄싱퀸|모비딕|나탈리|킬 미|뷰티풀 선데이|뚫어야 산다|와이키키 브라더스
정진영,JUNG Jin-young,JUNG Jin-young,배우,"해피 뉴 이어|썰|자산어보|피원에이치 : 새로운 세계의 시작 |사라진 시간|사바하|군산: 거위를 노래하다|풀잎들|흥부: 글로 세상을 바꾼 자|대장 김창수|클레어의 카메라|판도라|그랜드파더|시간이탈자|강남 1970|국제시장|찌라시: 위험한 소문|또 하나의 약속|7번방의 선물|반창꼬|특수본|평양성|이태원 살인사건|님은 먼 곳에|즐거운 인생|별빛 속으로|날아라 허동구|왕의 남자|철수♡영희|달마야, 서울 가자|황산벌|와일드 카드|달마야 놀자|킬러들의 수다|교도소 월드컵|비천무|링|약속|초록물고기|테러리스트|닫힌 교문을 열며|세번째 시선"
신정섭,SHIN Jeong-seop,SHIN Jeong-seop,배우,"좋은 사람|럭키 몬스터|어린 의뢰인|우상|메리 크리스마스 미스터 모|꾼|보통사람|원라인|덕혜옹주|곡성|럭키|수색역|치외법권|연애의 맛|국제시장|뽕2014|두근두근 내 인생|픽업 아티스트|소수의견|우아한 거짓말|화이: 괴물을 삼킨 아이|점쟁이들|기찻길옆 오막살이|채색|반지의 여름은 느리다|영화, 관 |단팥죽|아무 일도 없었다.|얼라이브|서울의 달|루이스 자네티의 영화의 이해|취한 배"
서제교,,,운송,"국제수사|사냥의 시간|남산의 부장들|해치지않아|윤희에게|리벤져|협상|마약왕|공작|침묵|브이아이피|싱글라이더|밀정|덕혜옹주|아가씨|남과 여|히말라야|암살|쎄시봉|더 테너 리리코 스핀토|국제시장|페이스메이커|차우|쌍화점|로맨틱 아일랜드|좋은 놈, 나쁜 놈, 이상한 놈 |조폭마누라3|사랑하니까, 괜찮아|한반도|천군"
송대중,,,캐스팅디렉터,"일진 나쁜녀석들|생일|뷰티풀 데이즈|원더풀 고스트|흥부: 글로 세상을 바꾼 자|반드시 잡는다|꾼|박열|특별시민|해빙|루시드 드림|밀정|국가대표 2|오빠생각|약장수|성실한 나라의 앨리스|워킹걸|국제시장|빅매치|사토미를 찾아라|나의 사랑 나의 신부|슬로우 비디오|신의 한 수|명량|방황하는 칼날|피끓는 청춘|소원|짓|더 테러 라이브|공범|스파이|연애의 온도|광해, 왕이 된 남자|도둑들|두 개의 달|아부의 왕|완득이|사랑이 무서워|아이들...|그대를 사랑합니다|헬로우 고스트|페스티발|두 여자|히어로|부당거래|참을 수 없는|시|집 나온 남자들|육혈포 강도단|웨딩드레스|죽이고 싶은|하모니|시크릿|킬 미|펜트하우스 코끼리|여행자|토끼와 리저드|헬로우 마이 러브|불꽃처럼 나비처럼|요가학원|마더|슬픔보다 더 슬픈 이야기|사람을 찾습니다|박쥐|미쓰 홍당무|고死 : 피의 중간고사|좋은 놈, 나쁜 놈, 이상한 놈 |라듸오 데이즈|기다리다 미쳐|마을금고 연쇄습격사건|엠|이대근 이 댁은|이장과 군수|싸이보그지만 괜찮아|라디오 스타|타짜|여교수의 은밀한 매력|강적|러브토크|말아톤|여선생 VS 여제자|괭이갈매기|거울속으로|닿을 수 없는 곳|시선 너머"
함유섭,HAM Yu-seop,HAM Yu-seop,VFX 매니지먼트,"극한직업|여곡성|물괴|강철비|보안관|루시드 드림|판도라|가려진 시간|덕혜옹주|궁합|우주의 크리스마스|검사외전|대호|내부자들|은밀한 유혹|국제시장|나의 사랑 나의 신부|소수의견|찌라시: 위험한 소문|수상한 그녀|집으로 가는 길|감시자들|몽타주|스파이|타워|광해, 왕이 된 남자|5백만불의 사나이|챔프|전우치|마더|박쥐|달려라 자전거|숙명|추격자|마지막 선물|내 사랑|우리 동네|펀치레이디|바르게 살자|즐거운 인생|브라보 마이 라이프|사랑방 선수와 어머니|챔피언 마빡이|아들|가문의 부활 - 가문의 영광3"
김명진,KIM Myung-jin,KIM Myung-jin,프로듀서,"유열의 음악앨범|그것만이 내 세상|공조|좋아해줘|히말라야|국제시장|늑대소년|I AM|차형사|시체가 돌아왔다|577 프로젝트|마이 웨이|오싹한 연애|완득이|써니|수상한 고객들|만추|글러브|라스트 갓파더|김종욱 찾기|부당거래|아저씨|이끼|방자전|사요나라 이츠카|평행이론|하모니|시크릿|헬로우 마이 러브|해운대|마더|그림자 살인|박쥐|달콤한 거짓말|검은 집|생, 날선생"
남진복,NAM Jin-bok,NAM Jin-bok,배우,남의 나라|타짜: 원 아이드 잭|내안의 그놈|오목소녀|검사외전|그놈이다|강남 1970|국제시장|제보자|방자전
김미진,KIM Mi-jin,KIM Mi-jin,액션/스턴트팀,자전차왕 엄복동|기묘한 가족|창궐|인랑|마녀|탐정: 리턴즈|레슬러|조선명탐정: 흡혈괴마의 비밀|부라더|침묵|악녀|보통사람|판도라|인천상륙작전|대역전|궁합|다른 길이 있다|조선마술사|도리화가|탐정 : 더 비기닝|치외법권|퇴마: 무녀굴|쓰리 썸머 나잇|나의 절친 악당들|조선명탐정 : 사라진 놉의 딸|워킹걸|국제시장|맨홀|슬로우 비디오|해적: 바다로 간 산적|소수의견|무명인|친구 2|감기|박수건달|가문의 영광5 - 가문의 귀환|반창꼬|음치 클리닉 |5백만불의 사나이|연가시|차형사|러브픽션|티끌모아 로맨스|최종병기 활|7광구|위험한 상견례|퀴즈왕|폐가|고死 두 번째 이야기: 교생실습|방자전|무법자|걸프렌즈|19-Nineteen|청담보살|요가학원|해운대|여고괴담 5|마린보이|7급 공무원|달콤한 거짓말|아내가 결혼했다|모던보이|울학교 이티|고死 : 피의 중간고사|가루지기|슈퍼맨이었던 사나이|검은 집
박옥경,,,미술/프로덕션 디자인,백두산|극한직업|7년의 밤|공작|걷기왕|검사외전|히말라야|무뢰한|소셜포비아|국제시장|조선미녀삼총사|변호인|마이 리틀 히어로|천사의 숨소리|티끌모아 로맨스|오빠가 돌아왔다|헬로우 고스트
윤제균,JK YOUN,JK YOUN,감독,담보|영웅|협상|그것만이 내 세상|공조|좋아해줘|히말라야|국제시장|템플 스테이|스파이|댄싱퀸|7광구|퀵|내 깡패 같은 애인|하모니|시크릿|해운대|색즉시공 시즌2|1번가의 기적|내 생애 가장 아름다운 일주일|간 큰 가족|낭만자객|첫사랑 사수 궐기 대회|색즉시공|도둑맞곤 못살아|두사부일체|신혼여행(身魂旅行)
김정배,KIM Jung-bae,KIM Jung-bae,세트팀,해치지않아|퍼펙트맨|증인|보안관|국제시장|오직 그대만|이층의 악당|친정엄마|고死 : 피의 중간고사
송병기,SONG Byung-ki,SONG Byung-ki,연출팀,해치지않아|자전차왕 엄복동|협상|레슬러|골든슬럼버|1987|이웃집 스타|치명도수: RESET|시간이탈자|국제시장|돈의 맛|모비딕|7월 32일
김하연,KIM Ha-yeon,KIM Ha-yeon,배우,해치지않아|82년생 김지영|국제시장
엄지환,UHM Ji-hwan,UHM Ji-hwan,VFX 아티스트,안시성|순수의 시대|사도|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계|타워|도둑들|라스트 갓파더
김정환,KIM Jeong-hwan,KIM Jeong-hwan,라인프로듀서,내가 죽던 날|미옥|침묵|남과 여|더 폰|사도|따라지 : 비열한 거리|무뢰한|쥬로링 동물탐정 극장판|국제시장|빅매치|유령|내비게이션|무명인
김혁,KIM Hyuk,KIM Hyuk,VFX 매니지먼트,"좋아해줘|순수의 시대|사도|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|덕수리 5형제|우리는 형제입니다|두근두근 내 인생|해무(海霧)|역린|무명인|방황하는 칼날|관상|미스터 고|고령화 가족|전국노래자랑|공범|신세계|남쪽으로 튀어|타워|도둑들|봄, 눈|가비|메이크 유어 무브 |페이스메이커|댄싱퀸|원더풀 라디오|마이 웨이|투혼|카운트다운|도가니|가문의 영광4 - 가문의 수난|최종병기 활|블라인드|퀵|고지전|위험한 상견례|로맨틱 헤븐|나는 아빠다|달빛 길어올리기|그대를 사랑합니다|헬로우 고스트|황해|페스티발|초능력자|소와 함께 여행하는 법|심야의 F.M.|무적자|그랑프리|악마를 보았다|아저씨|된장|7급 공무원|핸드폰"
전성수,JUN Sung-su,JUN Sung-su,VFX 아티스트,7년의 밤|강철비|미옥|남한산성|군함도|하루|목숨 건 연애|판도라|형|밀정|부산행|순정|좋아해줘|조선마술사|순수의 시대|사도|제 7기사단|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|신이 보낸 사람|용의자|분노의 윤리학
이수정,LEE Su-jeong,LEE Su-jeong,VFX 아티스트,"창궐|물괴|아이 캔 스피크|보통사람|가려진 시간|부산행|봉이 김선달|로봇, 소리|오빠생각|나를 잊지 말아요|히말라야|도리화가|내부자들|돌연변이|탐정 : 더 비기닝|은밀한 유혹|국제시장|나의 사랑 나의 신부|소수의견|찌라시: 위험한 소문|집으로 가는 길|창수|소녀|감시자들|이별계약|몽타주|스파이|타워|나의 PS 파트너 |광해, 왕이 된 남자|미쓰GO|오싹한 연애|티끌모아 로맨스|커플즈|완득이|퀵|헤드|써니|적과의 동침|마이 블랙 미니드레스|이끼|춤추는 동물원|폭풍전야|주유소 습격사건 2|걸프렌즈|귀향|킬 미|요가학원|작전|키친|감자심포니|7급 공무원|핸드폰|좋은 놈, 나쁜 놈, 이상한 놈 |그녀는 예뻤다"
